society_id,society_name,society_xd_id,language_glottocode,language_name,language_family,variable_id,code,code_label,focal_year,sub_case,comment
WNAI28,Tillamook,xd1080,till1254,Tillamook,Salishan,MammalRichness,55.45616357,,2013,,
Cb17,Fur,xd466,furr1244,Fur,Furan,MammalRichness,55.45781767,,2013,,
WNAI50,Nomlaki,xd1107,noml1242,Nomlaki,Wintuan,MammalRichness,55.51298709,,2013,,
B163,Nisenan,xd1111,nise1244,Nisenan,Maiduan,MammalRichness,55.63117013,,2013,,
Nb26,Cowichan,xd1086,cowi1241,Cowichan,Salishan,MammalRichness,55.657239,,2013,,
Ch3,Czechs,xd567,czec1258,Czech,Indo-European,MammalRichness,55.73438385,,2013,,
Na36,Minnesota Ojibwa,xd1052,redl1238,Red Lake Chippewa,Algic,MammalRichness,55.74827896,,2013,,
SCCS49,Ancient Romans,xd530,lati1261,Latin,Indo-European,MammalRichness,55.80744138,,2013,,
Aa3,Nama,xd3,nama1265,Nama,Khoe-Kwadi,MammalRichness,55.83965957,,2013,,
Nd7,Kutenai,xd1205,kute1249,Kutenai,,MammalRichness,55.98572294,,2013,,
B177,Coast Yuki,xd1113,yuki1243,Yuki,Yuki-Wappo,MammalRichness,56.0,,2013,,
B2,Palawan Batak,xd900,bata1301,Batak,Austronesian,MammalRichness,56.0,,2013,,
B316,Umatilla,xd1151,umat1237,Umatilla,Sahaptian,MammalRichness,56.0,,2013,,
Eg7,Hill Bhuiya,xd683,oriy1255,Odia,Indo-European,MammalRichness,56.0,,2013,,
Ia7,Tagbanua,xd747,tagb1258,Tagbanwa,Austronesian,MammalRichness,56.0,,2013,,
Nc15,Coast Yuki,xd1113,yuki1243,Yuki,Yuki-Wappo,MammalRichness,56.0,,2013,,
B147,Kumeyaay,xd1137,kumi1248,Tipai,Cochimi-Yuman,MammalRichness,56.07192583,,2013,,
Eh6,Sinhalese,xd692,sinh1246,Sinhala,Indo-European,MammalRichness,56.13047855,,2013,,
ch25,Moldovans,xd563,mold1248,Moldavian,Indo-European,MammalRichness,56.13057788,,2013,,
B242,Chiricahua,xd1259,mesc1238,Mescalero-Chiricahua Apache,Athabaskan-Eyak-Tlingit,MammalRichness,56.25997565,,2013,,
Ai8,Dilling,xd382,dill1242,Dilling,Nubian,MammalRichness,56.27439858,,2013,,
Nd4,Sanpoil,xd1174,sanp1257,Sanpoil,Salishan,MammalRichness,56.4197346,,2013,,
WNAI100,Sanpoil,xd1174,sanp1257,Sanpoil,Salishan,MammalRichness,56.4197346,,2013,,
B206,Tunava (Deep Springs),xd1162,mono1275,Mono (USA),Uto-Aztecan,MammalRichness,56.52016108,,2013,,
Nd27,Kuyuidokado,xd1160,sout2967,South Northern Paiute,Uto-Aztecan,MammalRichness,56.56700416,,2013,,
Nd29,Tunava (Deep Springs and Fish Lake),xd1162,mono1275,Mono (USA),Uto-Aztecan,MammalRichness,56.68860376,,2013,,
Nd30,Eastern Mono,xd1164,mono1275,Mono (USA),Uto-Aztecan,MammalRichness,56.68860376,,2013,,
Cj7,Lebanese,xd593,nort3139,North Levantine Arabic,Afro-Asiatic,MammalRichness,56.73524857,,2013,,
B318,Klikitat,xd1149,nucl1237,Nuclear Yakima,Sahaptian,MammalRichness,56.85549365,,2013,,
Nh21,Mojave,xd1272,moha1256,Mohave,Cochimi-Yuman,MammalRichness,56.93026382,,2013,,
Eg3,Madia,xd679,mari1414,Maria (India),Dravidian,MammalRichness,56.93031616,,2013,,
Nd11,Shuswap,xd1143,shus1248,Shuswap,Salishan,MammalRichness,56.93913596,,2013,,
